GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13
Id,Id2,Geography,Households; Estimate; Median income (dollars),Households; Margin of Error; Median income (dollars),Families; Estimate; Median income (dollars),Families; Margin of Error; Median income (dollars),Married-couple families; Estimate; Median income (dollars),Married-couple families; Margin of Error; Median income (dollars),Nonfamily households; Estimate; Median income (dollars),Nonfamily households; Margin of Error; Median income (dollars)
8600000US19066,19066,ZCTA5 19066,191354,29576,214146,12986,214939,11958,73047,29579
8600000US19067,19067,ZCTA5 19067,100455,3611,121477,4284,139765,4303,52841,6756
8600000US19070,19070,ZCTA5 19070,69357,5471,92619,10457,109438,5741,43750,5211
8600000US19072,19072,ZCTA5 19072,110087,7908,143784,10668,160982,23158,62879,4700
8600000US19073,19073,ZCTA5 19073,90156,7086,119541,7775,133125,8732,45442,7001
8600000US19074,19074,ZCTA5 19074,70313,10247,76613,7018,89921,5675,42786,9962
8600000US19075,19075,ZCTA5 19075,94401,6660,109500,10618,122973,6868,52039,10191
8600000US19076,19076,ZCTA5 19076,57925,8597,76168,12034,89615,7082,44347,9971
8600000US19078,19078,ZCTA5 19078,65113,4041,82353,4643,95982,4021,34435,4850
8600000US19079,19079,ZCTA5 19079,42500,7794,47868,6844,53102,7150,35583,8638
8600000US19081,19081,ZCTA5 19081,90977,9529,112734,13234,123538,9161,41777,7538
8600000US19082,19082,ZCTA5 19082,38577,3447,44557,3640,56480,5407,27164,2233
8600000US19083,19083,ZCTA5 19083,95443,2599,113342,5017,123894,3396,41462,2586
8600000US19085,19085,ZCTA5 19085,191339,29657,232656,35241,244375,28031,81625,22686
8600000US19086,19086,ZCTA5 19086,100660,6757,116449,11998,130445,7881,50865,13787
8600000US19087,19087,ZCTA5 19087,122266,6410,145867,7785,163373,9544,68025,5826
8600000US19090,19090,ZCTA5 19090,64920,4937,80611,4994,91101,4645,36412,4456
8600000US19094,19094,ZCTA5 19094,55581,11311,73012,12544,82278,5483,21938,17166
8600000US19095,19095,ZCTA5 19095,74886,10373,102247,13376,125234,19679,37840,3346
8600000US19096,19096,ZCTA5 19096,124015,16356,164631,13952,184152,14035,50970,4585
8600000US19102,19102,ZCTA5 19102,97839,21117,150192,26354,160323,12734,75028,19253
8600000US19103,19103,ZCTA5 19103,70746,3861,138546,11157,142407,11245,56093,3552
8600000US19104,19104,ZCTA5 19104,21773,2090,31681,3644,53158,4978,14513,1949
8600000US19106,19106,ZCTA5 19106,101138,7538,145815,28263,164674,21059,76817,7879
8600000US19107,19107,ZCTA5 19107,50701,3174,82784,21243,102550,32279,45718,5622
8600000US19109,19109,ZCTA5 19109,-,**,-,**,-,**,-,**
8600000US19111,19111,ZCTA5 19111,44737,2047,53180,2760,65723,5635,30419,2791
8600000US19112,19112,ZCTA5 19112,-,**,-,**,-,**,-,**
8600000US19113,19113,ZCTA5 19113,-,**,108542,28122,108542,28122,36938,14229
8600000US19114,19114,ZCTA5 19114,54151,3739,69202,2443,80229,6144,31591,3736
8600000US19115,19115,ZCTA5 19115,47391,3741,76875,9606,86753,3277,26725,3472
8600000US19116,19116,ZCTA5 19116,46325,1860,66250,3880,75183,7615,26662,3461
8600000US19118,19118,ZCTA5 19118,79602,9092,122390,6038,135982,20830,48304,7938
8600000US19119,19119,ZCTA5 19119,57560,4627,87250,6561,113972,8267,33445,4744
8600000US19120,19120,ZCTA5 19120,34720,1950,37930,1865,52164,4576,20907,3901
8600000US19121,19121,ZCTA5 19121,18877,2265,26471,2571,52758,5851,14236,2041
8600000US19122,19122,ZCTA5 19122,33448,4854,38709,2657,57302,7142,21098,2246
8600000US19123,19123,ZCTA5 19123,57793,6713,62500,19866,111429,32510,54148,8284
8600000US19124,19124,ZCTA5 19124,30276,1484,30835,1624,53130,5534,24855,2407
8600000US19125,19125,ZCTA5 19125,52500,4615,60901,7389,80993,4291,46393,2807
8600000US19126,19126,ZCTA5 19126,35172,4758,58003,12182,90200,12547,19688,2312
8600000US19127,19127,ZCTA5 19127,70568,9079,84375,28455,104613,24834,61694,13393
8600000US19128,19128,ZCTA5 19128,64038,5017,83520,6147,97446,8253,50592,3764
8600000US19129,19129,ZCTA5 19129,47945,5245,59875,14401,124432,15029,40161,7179
8600000US19130,19130,ZCTA5 19130,71263,3818,108322,10429,130965,11473,57706,5796
8600000US19131,19131,ZCTA5 19131,31113,2340,42017,2426,60631,6406,19889,2120
8600000US19132,19132,ZCTA5 19132,22316,2171,31492,1840,53125,7368,13343,1500
8600000US19133,19133,ZCTA5 19133,18119,1408,19839,2476,35427,6524,11664,1611
8600000US19134,19134,ZCTA5 19134,27942,1887,28246,2536,52333,6366,19398,2416
8600000US19135,19135,ZCTA5 19135,41669,1942,48785,3694,61075,4274,27224,2725
8600000US19136,19136,ZCTA5 19136,46319,2306,56678,3138,71418,6172,29894,4124
8600000US19137,19137,ZCTA5 19137,50461,3551,58004,7808,74500,12155,26937,6525
8600000US19138,19138,ZCTA5 19138,35536,4084,44108,3324,60192,7363,20066,2832
8600000US19139,19139,ZCTA5 19139,26356,1873,30340,1905,55792,8013,20398,2951
8600000US19140,19140,ZCTA5 19140,21630,1681,27001,2449,33750,3899,14262,1622
8600000US19141,19141,ZCTA5 19141,29235,2066,39179,4974,64125,10264,19158,2684
8600000US19142,19142,ZCTA5 19142,29972,3480,39433,3706,53582,3893,15600,1873
8600000US19143,19143,ZCTA5 19143,30797,1511,39848,2313,63616,6312,23838,1571
8600000US19144,19144,ZCTA5 19144,28046,2440,41079,3366,67027,7482,20625,2749
8600000US19145,19145,ZCTA5 19145,38211,1588,49869,3934,72543,6530,26296,3273
8600000US19146,19146,ZCTA5 19146,52433,3095,73920,6962,121763,11439,41497,3976
8600000US19147,19147,ZCTA5 19147,70057,4187,85304,7048,116742,12264,58968,5035
8600000US19148,19148,ZCTA5 19148,46108,3066,51058,4147,65674,4669,36471,2091
8600000US19149,19149,ZCTA5 19149,39889,2769,43718,3339,52275,3603,29917,4348
8600000US19150,19150,ZCTA5 19150,43778,4406,58195,4112,74352,9158,32747,4933
8600000US19151,19151,ZCTA5 19151,44809,2781,52119,4638,82862,10033,31109,1715
8600000US19152,19152,ZCTA5 19152,49069,4056,60324,4887,69025,5017,28841,3077
8600000US19153,19153,ZCTA5 19153,40921,4180,43685,11447,78097,7630,33679,8087
8600000US19154,19154,ZCTA5 19154,60170,3704,72074,3222,81036,5609,38381,5369
8600000US19301,19301,ZCTA5 19301,95045,16255,130833,13205,137083,6704,48233,7604
8600000US19310,19310,ZCTA5 19310,59828,8666,64167,9993,75139,9425,43611,9968
8600000US19311,19311,ZCTA5 19311,86500,10802,99968,11819,110957,13073,41875,14281
8600000US19312,19312,ZCTA5 19312,119003,10912,153036,25569,178148,17942,59022,17106
8600000US19316,19316,ZCTA5 19316,-,**,-,**,-,**,-,**
8600000US19317,19317,ZCTA5 19317,116389,19741,136625,11817,143018,10944,56369,18399
8600000US19319,19319,ZCTA5 19319,137939,29410,-,**,-,**,-,**
8600000US19320,19320,ZCTA5 19320,67277,3864,76901,3599,97840,5253,44944,5326
8600000US19330,19330,ZCTA5 19330,76027,2743,91856,7400,100938,13650,36061,4942
8600000US19333,19333,ZCTA5 19333,105689,15664,153864,8549,157305,20430,59340,11419
8600000US19335,19335,ZCTA5 19335,97801,5312,121789,5069,131691,5170,45778,2540
8600000US19341,19341,ZCTA5 19341,93230,7198,116107,6619,122946,9852,53438,6100
8600000US19342,19342,ZCTA5 19342,93750,8507,120219,11831,128459,14507,44563,8887
8600000US19343,19343,ZCTA5 19343,115795,7971,126722,14724,135929,13031,50726,17343
8600000US19344,19344,ZCTA5 19344,58434,6701,71607,15829,92524,6637,35089,7834
8600000US19345,19345,ZCTA5 19345,-,**,-,**,-,**,-,**
8600000US19348,19348,ZCTA5 19348,87097,4481,108201,7947,117545,8583,45651,6574
8600000US19350,19350,ZCTA5 19350,118858,6144,130442,8804,139276,13087,59250,19109
8600000US19352,19352,ZCTA5 19352,118203,9633,123427,6155,131202,14197,50313,47547
8600000US19355,19355,ZCTA5 19355,110323,6318,134036,12026,152772,8010,60094,7682
8600000US19358,19358,ZCTA5 19358,46842,8857,45769,13635,77250,14969,51000,26370
8600000US19362,19362,ZCTA5 19362,67381,3760,71250,12555,81302,6684,36523,6266
8600000US19363,19363,ZCTA5 19363,70608,4392,80940,5062,92759,5449,33125,5857
8600000US19365,19365,ZCTA5 19365,64059,3702,77992,8434,83682,4601,37308,11440
8600000US19367,19367,ZCTA5 19367,-,**,-,**,-,**,-,**
8600000US19372,19372,ZCTA5 19372,88462,28100,-,**,131417,42789,81681,69768
8600000US19373,19373,ZCTA5 19373,152361,44832,171612,40052,184211,37974,-,**
8600000US19374,19374,ZCTA5 19374,-,**,-,**,72938,60298,-,**
8600000US19375,19375,ZCTA5 19375,-,**,-,**,-,**,-,**
8600000US19380,19380,ZCTA5 19380,88523,3623,113539,4886,127286,4304,48998,5010
8600000US19382,19382,ZCTA5 19382,92765,4656,125554,6519,139236,5232,43066,2756
8600000US19383,19383,ZCTA5 19383,-,**,-,**,-,**,-,**
8600000US19390,19390,ZCTA5 19390,80000,3235,92901,9436,101719,12052,35444,7131
8600000US19401,19401,ZCTA5 19401,48466,2671,55795,3959,77720,5695,35271,2922
8600000US19403,19403,ZCTA5 19403,79455,3786,95456,6361,106186,6068,51627,5443
8600000US19405,19405,ZCTA5 19405,48892,7079,68844,14621,82917,15305,40611,7989
8600000US19406,19406,ZCTA5 19406,80848,3579,95253,6558,105982,6090,52331,4682
8600000US19422,19422,ZCTA5 19422,114838,8549,133555,11562,141277,9249,63281,10058
8600000US19425,19425,ZCTA5 19425,154808,13753,165355,11563,175929,8789,103586,37645
8600000US19426,19426,ZCTA5 19426,113713,3988,126715,7998,141469,7174,54402,12674
8600000US19428,19428,ZCTA5 19428,79685,5597,94167,5980,107267,7323,63849,5199
8600000US19435,19435,ZCTA5 19435,121620,2255,121620,2255,121620,2255,-,**
8600000US19436,19436,ZCTA5 19436,50577,17345,-,**,-,**,44808,21570
8600000US19437,19437,ZCTA5 19437,211442,77251,220595,59414,220208,69658,-,**
8600000US19438,19438,ZCTA5 19438,96435,6491,112007,4457,120811,8074,43269,7889
8600000US19440,19440,ZCTA5 19440,70648,6128,89323,5435,93881,6527,35000,7755
8600000US19442,19442,ZCTA5 19442,-,**,-,**,-,**,-,**
8600000US19444,19444,ZCTA5 19444,109619,10838,132284,15055,144662,15084,54271,10147
8600000US19446,19446,ZCTA5 19446,78699,2987,99149,4146,111953,4364,44949,2941
8600000US19453,19453,ZCTA5 19453,57538,11775,86000,49763,85750,48726,36708,15362
8600000US19454,19454,ZCTA5 19454,89042,4028,108512,7726,122606,8485,46776,7923
8600000US19456,19456,ZCTA5 19456,120799,48585,121424,59041,121424,59041,-,**
8600000US19457,19457,ZCTA5 19457,-,**,-,**,-,**,-,**
8600000US19460,19460,ZCTA5 19460,85082,7732,104978,6046,118823,4825,50901,6592
8600000US19462,19462,ZCTA5 19462,83422,7553,103720,7089,111455,5293,42500,12769
8600000US19464,19464,ZCTA5 19464,55787,2648,70608,2795,87772,4974,31141,1782
8600000US19465,19465,ZCTA5 19465,80164,4832,97103,7540,106268,8297,39042,7824
8600000US19468,19468,ZCTA5 19468,78140,4817,95414,3816,108036,10325,44047,4210
8600000US19472,19472,ZCTA5 19472,-,**,-,**,-,**,-,**
8600000US19473,19473,ZCTA5 19473,95118,7617,106214,9127,113576,9772,46151,6076
8600000US19474,19474,ZCTA5 19474,-,**,185448,41112,185849,35914,-,**
8600000US19475,19475,ZCTA5 19475,69874,11188,98651,8209,105947,7922,32917,5475
8600000US19477,19477,ZCTA5 19477,-,**,-,**,-,**,-,**
8600000US19492,19492,ZCTA5 19492,36172,29165,66250,12557,66250,12557,26023,22604
8600000US19501,19501,ZCTA5 19501,49792,21190,63102,26793,69063,14230,35156,5593
8600000US19503,19503,ZCTA5 19503,61250,13417,70903,7944,79583,8282,35446,9051
8600000US19504,19504,ZCTA5 19504,82464,6810,90045,10294,96701,11228,38145,9473
8600000US19505,19505,ZCTA5 19505,70020,7996,72713,8816,78636,5001,41705,18565
8600000US19506,19506,ZCTA5 19506,70265,4842,78925,3675,84574,3330,36875,9733
8600000US19507,19507,ZCTA5 19507,61406,10544,65386,3944,65505,3470,25313,18100
8600000US19508,19508,ZCTA5 19508,73321,3892,81002,5611,90010,6121,35147,7161
8600000US19510,19510,ZCTA5 19510,81458,9854,87368,8864,92072,12259,52379,17449
8600000US19511,19511,ZCTA5 19511,74239,12957,73804,20243,73804,20243,-,**
8600000US19512,19512,ZCTA5 19512,60401,4721,75421,5459,85392,6218,31512,3824
8600000US19518,19518,ZCTA5 19518,84880,6336,95816,8328,103728,7245,34750,11357
8600000US19519,19519,ZCTA5 19519,-,**,-,**,-,**,-,**
8600000US19520,19520,ZCTA5 19520,70114,6661,84801,10233,92656,13055,40662,9218
8600000US19522,19522,ZCTA5 19522,68094,6470,76382,5591,82617,7257,38702,3390
8600000US19523,19523,ZCTA5 19523,48839,35744,68750,41254,68750,41254,-,**
8600000US19525,19525,ZCTA5 19525,92517,7225,103036,7467,110145,5740,36919,5220
8600000US19526,19526,ZCTA5 19526,56025,2272,66709,5251,79527,5774,28250,4857
8600000US19529,19529,ZCTA5 19529,59669,6911,77019,18263,82750,24450,39250,13397
8600000US19530,19530,ZCTA5 19530,63011,5647,80110,4024,82445,8494,27656,4275
8600000US19533,19533,ZCTA5 19533,67353,6176,74765,8362,87917,13511,36848,10872
8600000US19534,19534,ZCTA5 19534,58828,8478,61771,16100,72333,15246,30000,17840
8600000US19535,19535,ZCTA5 19535,-,**,-,**,-,**,-,**
8600000US19536,19536,ZCTA5 19536,46667,17282,47115,22350,60893,24301,45938,22533
8600000US19538,19538,ZCTA5 19538,-,**,-,**,-,**,-,**
8600000US19539,19539,ZCTA5 19539,57386,7599,61028,12760,79625,24318,36364,5023
8600000US19540,19540,ZCTA5 19540,68488,5391,85529,10525,101549,9042,37500,4986
8600000US19541,19541,ZCTA5 19541,68973,9880,79193,6645,91475,8833,33910,5555
8600000US19542,19542,ZCTA5 19542,-,**,-,**,-,**,-,**
8600000US19543,19543,ZCTA5 19543,85986,6011,96383,10908,97388,15826,51408,3104
8600000US19544,19544,ZCTA5 19544,45500,20300,52500,18475,52500,18475,35500,31079
8600000US19545,19545,ZCTA5 19545,73333,48564,51616,44939,85608,38449,-,**
8600000US19547,19547,ZCTA5 19547,74770,10480,85025,17833,96429,15589,43625,20701
8600000US19549,19549,ZCTA5 19549,49464,10276,55625,9701,51964,6671,17000,12998
8600000US19550,19550,ZCTA5 19550,48125,31387,39712,28256,39327,24934,66339,35031
8600000US19551,19551,ZCTA5 19551,68278,3993,77803,8283,86935,5601,41198,6407
8600000US19554,19554,ZCTA5 19554,56500,14463,63295,21360,72917,36587,47083,7652
8600000US19555,19555,ZCTA5 19555,60958,7169,69250,5962,78476,3333,34342,4334
8600000US19559,19559,ZCTA5 19559,52500,10987,71375,18147,71375,17165,22292,17344
8600000US19560,19560,ZCTA5 19560,65147,6909,73932,8730,86005,10709,39583,9787
8600000US19562,19562,ZCTA5 19562,58355,6575,71412,3340,78029,7867,31961,4324
8600000US19564,19564,ZCTA5 19564,80163,22804,80652,64788,81087,21687,-,**
8600000US19565,19565,ZCTA5 19565,67006,5123,78158,6247,86635,7558,39483,7808
8600000US19567,19567,ZCTA5 19567,56538,8269,62688,4986,77857,12112,22941,8699
8600000US19601,19601,ZCTA5 19601,25114,1860,26888,2269,35248,4203,19078,2908
8600000US19602,19602,ZCTA5 19602,23529,1450,26810,4074,40433,4718,16521,2775
8600000US19604,19604,ZCTA5 19604,32966,3530,36146,2553,48792,6010,23150,3197
8600000US19605,19605,ZCTA5 19605,60798,3610,69705,3364,73701,3095,36943,4746
8600000US19606,19606,ZCTA5 19606,66343,1775,80000,5851,89447,3167,39019,3734
8600000US19607,19607,ZCTA5 19607,56532,2660,70518,4316,79986,5515,36696,4572
8600000US19608,19608,ZCTA5 19608,79566,9337,93063,6406,103674,5347,45150,6022
8600000US19609,19609,ZCTA5 19609,61839,2469,75000,10034,84942,6995,38397,6673
8600000US19610,19610,ZCTA5 19610,70890,6325,99899,8265,108125,12165,39893,4548
8600000US19611,19611,ZCTA5 19611,36823,2996,37137,4864,64625,11836,31061,4569
8600000US19701,19701,ZCTA5 19701,81283,4696,94348,6634,105504,4706,45577,9488
8600000US19702,19702,ZCTA5 19702,71094,2741,78895,3813,95017,6454,50643,4595
8600000US19703,19703,ZCTA5 19703,53962,5495,70148,5294,77116,5366,32164,3357
8600000US19706,19706,ZCTA5 19706,59850,13284,71548,11333,83125,16556,21563,10031
8600000US19707,19707,ZCTA5 19707,115560,8866,130620,7451,140260,10796,43036,11219
8600000US19709,19709,ZCTA5 19709,97617,4844,105808,8232,121398,8967,60164,11790
8600000US19710,19710,ZCTA5 19710,-,**,-,**,-,**,-,**
8600000US19711,19711,ZCTA5 19711,72973,4070,100553,5352,112449,5504,34711,3549
8600000US19713,19713,ZCTA5 19713,54261,3573,71811,3469,80038,4226,35694,4251
8600000US19716,19716,ZCTA5 19716,-,**,-,**,-,**,-,**
8600000US19717,19717,ZCTA5 19717,-,**,-,**,-,**,-,**
8600000US19720,19720,ZCTA5 19720,57032,2259,64127,3692,81292,4565,36725,4717
8600000US19730,19730,ZCTA5 19730,89028,35040,90068,35529,90417,27632,-,**
8600000US19731,19731,ZCTA5 19731,37125,6170,-,**,36750,27992,22037,20826
8600000US19732,19732,ZCTA5 19732,-,**,-,**,-,**,-,**
8600000US19733,19733,ZCTA5 19733,74926,71455,107000,76389,107000,76389,-,**
8600000US19734,19734,ZCTA5 19734,85778,7967,95369,6288,99072,5599,45300,24960
8600000US19735,19735,ZCTA5 19735,-,**,-,**,-,**,-,**
8600000US19736,19736,ZCTA5 19736,-,**,-,**,-,**,-,**
8600000US19801,19801,ZCTA5 19801,26810,2042,30417,3869,64375,12924,20911,4037
8600000US19802,19802,ZCTA5 19802,40469,3882,51886,6119,87339,14653,25363,3979
8600000US19803,19803,ZCTA5 19803,98648,4455,120963,7247,130802,7034,54261,12080
8600000US19804,19804,ZCTA5 19804,51937,4803,70493,3314,83139,6422,34211,4006
8600000US19805,19805,ZCTA5 19805,42777,2356,47863,3306,67259,5828,34865,3810
8600000US19806,19806,ZCTA5 19806,68836,6946,99853,5384,107390,24559,50840,3696
8600000US19807,19807,ZCTA5 19807,140400,25426,227679,36040,246080,29430,51326,9634
8600000US19808,19808,ZCTA5 19808,70101,3465,85316,4591,98217,6310,43503,6007
8600000US19809,19809,ZCTA5 19809,65794,8175,83274,5684,107000,10207,39635,6751
8600000US19810,19810,ZCTA5 19810,80625,4799,99810,5982,112313,4145,47005,6173
8600000US19901,19901,ZCTA5 19901,46018,2554,56517,3311,74795,2817,32432,2498
8600000US19902,19902,ZCTA5 19902,-,**,-,**,-,**,-,**
8600000US19904,19904,ZCTA5 19904,56649,2524,65979,3486,76883,3616,36858,2121
8600000US19930,19930,ZCTA5 19930,78063,6527,92917,8610,95398,6864,56875,10519
8600000US19931,19931,ZCTA5 19931,61250,20773,63000,22277,63500,22808,-,**
8600000US19933,19933,ZCTA5 19933,48895,5310,57074,6461,75737,8652,30324,3528
8600000US19934,19934,ZCTA5 19934,66645,3666,78843,8684,87708,10552,27772,5960
8600000US19936,19936,ZCTA5 19936,-,**,72750,18727,76250,10314,18333,7150
8600000US19938,19938,ZCTA5 19938,58862,7337,66227,9754,79905,4856,33106,5385
8600000US19939,19939,ZCTA5 19939,61974,7347,76146,9351,79797,16165,24470,11168
8600000US19940,19940,ZCTA5 19940,45955,5191,67708,5014,75721,10606,22500,3263
8600000US19941,19941,ZCTA5 19941,46097,9867,43750,9378,49492,12901,23403,21287
8600000US19943,19943,ZCTA5 19943,54321,4590,65135,6229,81656,12695,29183,6787
8600000US19944,19944,ZCTA5 19944,64464,7762,81250,19291,95250,11469,35750,19153
8600000US19945,19945,ZCTA5 19945,46081,8974,60720,17767,70000,9016,33218,5489
8600000US19946,19946,ZCTA5 19946,58077,11104,65440,8943,73074,9292,35268,15155
8600000US19947,19947,ZCTA5 19947,51233,3850,54747,3676,63699,5502,33553,9953
8600000US19950,19950,ZCTA5 19950,48765,5105,54435,8413,62966,6157,35091,8631
8600000US19951,19951,ZCTA5 19951,77863,17263,79919,31084,96188,12776,55492,8874
8600000US19952,19952,ZCTA5 19952,51284,5944,60540,7851,69607,15409,36036,1589
8600000US19953,19953,ZCTA5 19953,60197,7026,69000,11765,77070,13721,39704,6124
8600000US19954,19954,ZCTA5 19954,53068,17774,71406,7494,73550,4149,23750,12855
8600000US19955,19955,ZCTA5 19955,-,**,-,**,-,**,-,**
8600000US19956,19956,ZCTA5 19956,48097,2082,53586,4033,60451,11807,30490,6196
8600000US19958,19958,ZCTA5 19958,64985,4641,77032,4992,80986,4755,40417,3188
8600000US19960,19960,ZCTA5 19960,50175,8148,58478,5395,60000,4959,35079,4618
8600000US19962,19962,ZCTA5 19962,67835,6016,72179,6858,91875,20482,44894,7873
8600000US19963,19963,ZCTA5 19963,54581,2598,63342,4698,74403,3260,31972,4418
8600000US19964,19964,ZCTA5 19964,58125,21635,65781,37626,86719,29608,-,**
8600000US19966,19966,ZCTA5 19966,50501,4748,62535,2987,68094,4791,29649,3408
8600000US19967,19967,ZCTA5 19967,58438,14840,59018,20787,90833,29330,46250,3037
8600000US19968,19968,ZCTA5 19968,58112,5523,68668,6752,81490,11782,36607,4904
8600000US19970,19970,ZCTA5 19970,67222,7997,75660,7850,86411,8549,45347,8246
8600000US19971,19971,ZCTA5 19971,67188,6837,84412,10437,93211,15054,44176,6754
8600000US19973,19973,ZCTA5 19973,49721,2404,54388,2248,66887,3466,34783,3800
8600000US19975,19975,ZCTA5 19975,51250,6494,64129,5406,72083,10815,29569,5567
8600000US19977,19977,ZCTA5 19977,59797,4923,66507,6711,77727,9904,41262,8547
8600000US19979,19979,ZCTA5 19979,63750,21086,56875,21311,70893,19038,-,**
8600000US20001,20001,ZCTA5 20001,92528,5608,101484,18615,156979,14933,87327,7127
8600000US20002,20002,ZCTA5 20002,77293,2789,97416,5403,152407,6130,64985,4091
8600000US20003,20003,ZCTA5 20003,113750,4657,157833,10051,185667,9187,87484,5368
8600000US20004,20004,ZCTA5 20004,139306,7599,243287,14986,243935,20674,132542,20166
8600000US20005,20005,ZCTA5 20005,91204,6958,137375,42754,149964,35434,85614,9498
8600000US20006,20006,ZCTA5 20006,35119,10576,-,**,-,**,33750,10774
8600000US20007,20007,ZCTA5 20007,119510,11461,214450,15203,229962,20244,80066,9198
8600000US20008,20008,ZCTA5 20008,111614,4900,183554,18637,209423,26340,87046,7164
8600000US20009,20009,ZCTA5 20009,97563,4039,129505,8271,157869,10565,90884,3243
8600000US20010,20010,ZCTA5 20010,69371,4406,65938,12315,103929,26442,68052,4185
8600000US20011,20011,ZCTA5 20011,64309,2965,78947,6580,110039,9418,46675,7181
8600000US20012,20012,ZCTA5 20012,80369,7786,113640,12458,150781,32496,55967,10503
8600000US20015,20015,ZCTA5 20015,165425,14757,242500,14538,248456,15502,74932,10342
8600000US20016,20016,ZCTA5 20016,127936,10275,206683,18842,232112,11645,72188,9836
8600000US20017,20017,ZCTA5 20017,69000,5476,85239,6923,115341,13196,53590,4552
8600000US20018,20018,ZCTA5 20018,60258,5704,79933,8023,107829,10532,28271,6918
8600000US20019,20019,ZCTA5 20019,34952,2597,39982,3025,69932,12837,25922,1606
8600000US20020,20020,ZCTA5 20020,33196,2733,36206,3126,76129,16824,27330,2721
8600000US20024,20024,ZCTA5 20024,75703,7420,110089,27715,140550,19318,67987,9682
